영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
943302,내 아내의 언니 5,내 아내의 언니 5,2022-02-05,"영찬과 미숙 부부는 아들을 유학 보내기로 하고 미숙이 함께 떠난다. 과거 영찬의 연인이었던 처형 미영은 이혼 후 영찬을 유혹하려 하지만 영찬은 흔들리지 않는다. 얼마 후, 외국에서 아들의 선생님과 바람이 난 아내 미숙 때문에 영찬은 패인이 되어가고, 미영은 제부인 영찬을 위로하며 넘지 말아야 할 선을 넘게 되는데…",,,,https://image.tmdb.org/t/p/w500/cE4R83qJe27j0IoKsVZLXTsmXGq.jpg,0,0.0,0,0.07,,
1164645,비하인드 컷,비하인드 컷 (영화),2022-02-10,"큰 꿈 없이 배달을 하며 살아가지만 언제나 밝은 얼굴로 주변을 밝혀주는 영우! 세계적인 디자이너가 되겠다는 포부를 가지고 디자인 공모전을 준비하는 기진! 이미 대한민국의 정상 자리에 올라와 있는 톱모델 이빈! 원단을 배달하던 영우와 디자인 작업물을 제출하려던 기진이 부딪혀 기진의 작업물들이 모두 망가져버린다. 그리고 며칠 뒤, 우연히 기진의 집으로 김밥 배달을 가던 영우는 다시 한번 기진과 마주친다. 함께 술을 마시며 친구가 된 둘. 이를 계기로 둘은 서로에게 조금씩 마음이 열린다. 한 편, 기진과 함께 살고 있는 이빈은 영우에게 질투를 강하게 느낀다. 기진이 디자인 한 브랜드가 런칭하게 되는데, 모델은 이빈이 아닌 영우! 기진을 사이에 두고 이빈과 영우는 기싸움을 펼친다. 과연 기진 옷의 주인은 누가 될 것인가? 불안정하지만 충분히 아름다운 20대의, 청춘의 순간을 지나오는 세 남자의 로맨스!",로맨스,South Korea,,https://image.tmdb.org/t/p/w500/envaUlSAW6he6ohK0Gh8d8qajOA.jpg,100,0.0,0,0.2867,Han Woo-rim,"Bum Jun, Eom Se-ung, 추석영, Kim Won-sik"
968487,모짜르트의 한 방,모짜르트의 한 방,2022-02-10,기타 레슨이 싫었던 아동이 음악나라의 요정들을 만나 착한 마음으로 음악을 다시 대하게 되는 내용의 단편 뮤지컬 영화,,,,https://image.tmdb.org/t/p/w500/7dKhpr8bVYznSywNa4zaTjX4cW7.jpg,0,0.0,0,0.0336,Kim Na-yoon,"O Ucheol, Kwon Kieun, Ko Soomin, Choi Ye-seung"
814626,늦봄 2020,늦봄 2020,2022-02-10,1918년 만주 북간도 독립운동가들의 이상촌에서 태어난 문익환은 일제의 탄압 속에 어릴 적 벗 윤동주를 잃고 유신 정권의 폭정으로 친구 장준하를 잃었다. 전 생애를 통해 시대를 끌어안으며 고통받는 모든 곳에서 희망의 불씨를 피워 낸 문익환 목사의 목소리를 최초로 복원하여 그 시대의 생생함을 전달한다.,다큐멘터리,South Korea,Blue Film Works,https://image.tmdb.org/t/p/w500/309buqiZ4ooEYzcKmsf4IQbzXBI.jpg,70,6.0,1,0.4115,Park Kyu-hyon,"Moon Ik-hwan, 우상호, 문성근, Bae Eun-sim"
745205,온 세상이 하얗다,온 세상이 하얗다,2022-02-10,"한 남자가 있다. 매일 죽음을 다짐하지만 알코올성 치매로 의도치 않게 거짓말을 하며 다짐을 잊고 살고 있다. 한 여자가 있다. 그냥 습관적으로 거짓말을 하며 우울함과 무력감으로 죽을 결심을 한다.  김모인과 류화림이 우연히 만났다. 그리고 함께 죽기 위해 태백으로 향했다.  한 남자와 한 여자는 까마귀숲에 도착했고, 눈이 내리기 시작했다.",로맨스,South Korea,Triple Pictures,https://image.tmdb.org/t/p/w500/fHUSP7FNOmROvicsBCFHnIqZFuU.jpg,109,5.0,1,0.2369,Kim Ji-seok,"강길우, 박가영"
674845,나의 촛불,나의 촛불,2022-02-10,"2016년 전세계가 주목한 그 시작의 날  진보와 보수를 넘나드는 정치인들이 그날의 비화를 증언한다!  부정부패와 국정농단으로 국민들을 우롱했던 날들.  대한민국의 1,600만명이 한 목소리로 세상을 바꿨던 그때를 기억합니다.  전세계가 주목한 가장 위대했던 그때의 뒷 이야기들을  김의성, 주진우가 고영태, 김성태, 박영석, 손석희, 심상정, 유시민, 윤석열, 추미애,  그리고 촛불 시민들과 함께 모두 풀어냅니다.  촛불혁명 후 5년.  차가워진 당신의 심장을 다시 뛰게 할 영화, 아직 꺼지지 않은",다큐멘터리,South Korea,"Little Big Pictures, Twin Plus Partners",https://image.tmdb.org/t/p/w500/laZ51e9b0Rm3JBXPvGiD6Xe2FyY.jpg,87,6.0,1,0.9612,김의성,"손석희, 유시민, 추미애, 심상정"
1372248,베르팅커,베르팅커,2022-02-11,,,South Korea,,https://image.tmdb.org/t/p/w500/mz75vLSWjDBWy7aTy4IPyT0idTs.jpg,8,0.0,0,0.0496,Uri Han,
760517,모럴센스,모럴센스,2022-02-11,"할말은 하고 사는 홍보팀 사원 정지우. 부서 이동 후 모든 여직원의 관심을 받고 있는 잘생긴 대리 정지후. 이름만 비슷할 뿐 달라도 너무 다른 두 사람. 잘못 배송된 택배로, 지후의 절대 들키고 싶지 않은 성적 취향을 알게 된 지우는 점점 그에게 관심이 생기는데…","로맨스, 코미디",South Korea,See Át Film,https://image.tmdb.org/t/p/w500/pDQOXcUs4hJvLlpkYn5VK0szzZF.jpg,118,6.8,286,3.7372,박현진,"서현, 이준영, 이엘, 서현우"
981845,상실의 집,상실의 집,2022-02-12,요양원에서 공익근무요원으로 치매 노인들을 담당하게 된 주인공은 훗날 혼란스럽고 고단했던 역사의 모습을 노인의 얼굴을 통해 보게 된다.,"애니메이션, 드라마","South Korea, Japan",Tokyo University of the Arts,https://image.tmdb.org/t/p/w500/nFo7vjl7ZF8RBPA4zN77Hmbq5E2.jpg,9,6.7,2,0.302,Jeon Jin-kyu,Kim Yoon-sang
938253,Stray Kids 2ND #LoveSTAY 'SKZ’S CHOCOLATE FACTORY',Stray Kids 2ND #LoveSTAY 'SKZ’S CHOCOLATE FACTORY',2022-02-13,,"다큐멘터리, 음악",,,https://image.tmdb.org/t/p/w500/9LqGVVQBG64ApcbZcpnzZa8pJwS.jpg,240,7.5,2,0.2577,,"Bang Chan, Changbin, Seungmin, Hyunjin"
938888,구멍을믿지마세요,구멍을믿지마세요,2022-02-14,,드라마,South Korea,,https://image.tmdb.org/t/p/w500/xFNEKb8l1edAvn6bUAsgI9Gt1mo.jpg,83,0.0,0,0.8208,Ya Sin-soo,"Yeon Joo, Im Tae-mok, Kim Soo-ji, 민도윤"
1023176,애인대행,애인대행,2022-02-16,,"드라마, 로맨스",,,https://image.tmdb.org/t/p/w500/9wKNtQ5bGLe3A7yyZLi2tF9E49L.jpg,17,4.5,2,0.075,Park Woong,"Kim Youngyong, Kim Su-han"
939827,타짜 전설의 땁,타짜 전설의 땁,2022-02-16,온라인 도박판에서 일명 `타짜`로 불리던 `택동`이 복수를 위해 현실 도박판에 뛰어들며 벌어지는 이야기를 그린 범죄 액션 영화.,"액션, 범죄",South Korea,BYUS ENT,https://image.tmdb.org/t/p/w500/qiSU4iEr7EWEujnkRCBALyMB9ge.jpg,96,4.0,1,0.3617,Lee Seung-Jin,"오지호, 이용녀, 이재용, Oh Cho-hee"
930728,리프레쉬,리프레쉬,2022-02-16,"한때 잘 나갔던 가수 나 'K'! 하지만 지금은 밤무대에 한 번 서기도 힘들다! 매니저 형이라고 가져오는 일들은 죄다 엉망진창! 그런데 이번에는 환자들 음악 수업까지 하라고? 그 사람들은 치료가 필요한 사람들이야! 거기에 환자들을 데리고 뮤직 콘테스트까지..? 하지만 더 이상 갈 곳이 없다..! 이 도전, 괜찮은걸까..?",드라마,South Korea,KM Global Media,https://image.tmdb.org/t/p/w500/qtuEh5N5dzYqHpvIeQJFpu1rLu1.jpg,86,3.0,2,0.2814,Kim Gil Young,"KCM, 홍경인, 임도화, Song Ha-Rim"
930727,대한민국 대통령,대한민국 대통령,2022-02-17,"5년마다 찾아오는 대한민국 최고의 이벤트 대선을 앞두고, 정치인부터 국민들에게 직접 듣는 대한민국 대통령에 대한 솔직한 A to Z를 담았다.",다큐멘터리,South Korea,"Like Contents, 바보들",https://image.tmdb.org/t/p/w500/1XsHhZWCPCdp0ZE5DpGWx0SWqJ3.jpg,71,7.0,1,0.2545,Bae Sang-gook,"이재명, 윤석열, 심상정, 안철수"
927286,일장춘몽,일장춘몽,2022-02-17,"마을의 은인, 흰담비를 묻어줄 관을 만들 나무를 구하기 위해 장의사는 무덤을 파헤친다. 그 바람에 무덤 주인의 혼백이 깨어나 자신의 관을 되찾기 위해 한바탕 소란이 벌어지는데…","판타지, 코미디, 액션",South Korea,"Moho Film, Apple",https://image.tmdb.org/t/p/w500/26VTwZc1sLsRVT5Wl94T9qYZhNl.jpg,21,5.625,16,1.3948,박찬욱,"유해진, 김옥빈, 박정민, Woo Sang-gi"
926999,존재의 집,존재의 집,2022-02-17,집을 인간의 내면을 상징하는 메타포로 표현해 우리 삶의 어떤 순간에 영원할 거라고 믿었던 가치들이 무너지는 경험에 대해 이야기한다.,애니메이션,South Korea,Match Cut,https://image.tmdb.org/t/p/w500/5RKW3zeAG4l3t4tAtJtWYbYm7U6.jpg,8,4.3,3,0.1489,정유미,
925686,전투왕,전투왕,2022-02-17,1980년 광주 5.18 민주화 운동.  평화적인 시위 군중을 학살하며 쿠데타로 정권을 잡은 전두환 정권.  사회 각계에서 저마다의 방식으로 군부독재와의 싸움을 이어온 인물들.  그리고 30년 넘게 취재해온 이상호 기자의 이야기가 시작된다.,다큐멘터리,South Korea,"Cineport, Blue Film Works",https://image.tmdb.org/t/p/w500/fug5pkliVcQaCt2n93HryDmhw9c.jpg,73,8.0,1,0.8126,이상호,"이상호, 전두환, 우상호, 전인권"
950795,물오른 하숙집,물오른 하숙집,2022-02-18,"줄거리 부족한 생활비를 충당하기 위해 평소 음식 준비에 자신이 있던 소은은 비어 있는 옆방에 하숙생을 두기로 한다. 하지만 그 방에 들어온 경식은 전부터 소은을 스토킹하던 놈이었는데...",,,,https://image.tmdb.org/t/p/w500/1UlJlClXlYn4WAcOg68lDxYPUeG.jpg,0,0.0,0,0.0143,,
941750,직장 야유회의 목적,직장 야유회의 목적,2022-02-18,,"드라마, 로맨스",South Korea,,https://image.tmdb.org/t/p/w500/mcm3CWrZgvTCkRYhYkDfJVsz8km.jpg,70,0.0,0,0.4062,Kim Eun-deok,"So Jeong, Ah Young, Min Joo, Kim Bin"
1235121,나의 선한 친구에게,나의 선한 친구에게,2022-02-19,,,,,https://image.tmdb.org/t/p/w500/oirPOOTzFkewftU18W3rC0nAxWU.jpg,14,7.0,1,0.0628,Lee Yoon-seon,"Kang Yu-ra, Shim Seon-ah"
1015060,아마업체,아마업체,2022-02-20,,,,,https://image.tmdb.org/t/p/w500/nyw758cIv9JP223EFrDBhF5oBxt.jpg,55,0.0,0,0.0,eobchae,
1016042,맛좋을 때 : 화양연화,맛좋을 때 : 화양연화,2022-02-21,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/8uyUoOYjtyQC20Vt0fOyx7HWHkv.jpg,83,9.0,1,0.9395,Yoon Soo-hyun,"Sae Bom, Kang Min-woo, 이수, 민도윤"
938813,에이핑크 스페셜 무비 : 혼,에이핑크 스페셜 무비 : 혼,2022-02-23,"그녀들의 10주년 스페셜 앨범을 준비하는 준비 제작기는 어떤 모습일까? 10주년의 끝자락인 12/31 공연부터, 스페셜 앨범 ‘Horn’ 그리고, 타이틀곡 ‘딜레마’가 만들어지기까지의 과정들. 또, 우리와 함께 해준 팬들에게 전하는 한편의 코멘터리 필름!",,,,https://image.tmdb.org/t/p/w500/1Y1aIQNO5eUgOTRWKi0Ulnt2tms.jpg,26,0.0,0,0.0071,,
743814,인민을 위해 복무하라,인민을 위해 복무하라,2022-02-23,"모범사병으로 사단장 사택의 취사병이 된 ‘무광’. 그의 목표는 오직 아내와 아이를 위해 출세의 길에 오르는 것이다. 그러나, 사단장이 출장을 간 사이 시작된 그의 젊은 아내 ‘수련’의 위험한 유혹에 ‘무광’은 자신의 목표와 신념 그리고 빠져보고 싶은 금기된 사랑 사이에서 갈등을 겪는데…",드라마,South Korea,JNC Media Group,https://image.tmdb.org/t/p/w500/rfKduNqGNmmAc6rw0GvK9K9vHFh.jpg,146,6.5,40,2.5267,장철수,"연우진, Ji an, 조성하, 정규수"
707154,보드랍게,보드랍게,2022-02-23,"일본군 ‘위안부’로 끌려가 비참한 삶을 살았던 김순악은 해방 이후 생존의 궁지에 몰려 유곽에서 생활하기도 했고, 미군 기지촌에서 ‘색시 장사’도 했으며, 미군에서 나온 물건을 팔러 다니기도 했다. 전주국제영화제와 깊은 인연을 가진 박문칠 감독은 한 인물을 성스럽게 포장하거나 박제화하는 대신, 있는 그대로의 삶을 생생하게 기록해 우리에게 보여준다.",다큐멘터리,South Korea,Indieplug,https://image.tmdb.org/t/p/w500/vvtDIQgWkwEpNqIYNiVd3nY0t5M.jpg,73,0.0,0,0.3756,Emmanuel Moonchil Park,"Kim Soon-ak, An-Lee Jeong-seon, Baek Seon-haeng, Song Hyeon-ju"
938814,미인,미인,2022-02-24,"밀가루와 당분이 넘쳐나는 밀당의 시대에도 백반의 민족인 우리 밥상을 굳건히 지키는 쌀! 그리고 그 쌀을 각기 다른 방식으로 키워나가는 농부들이 있다. 아버지로부터 가업을 이어 농사를 짓고 있는 젊은 농부 남호현은 코팅된 볍씨를 대량으로 뿌리는 농업용 드론으로 농사를 짓는데 도전하지만, 장밋빛 미래를 안겨줄 것만 같았던 신기술은 시행착오의 연속으로 끝없는 숙제만을 남긴다. 주말농사로 시작하다가 농사의 매력에 빠져든 도시농부 이근이는 기계보다는 농부의 손으로 직접 만지며 경작하는 소농의 삶을 살아가며, 우리가 몰랐던 1450여 종에 이르렀지만 역사 속에 사라진 전통 토종 벼의 세계를 연구하고 지켜간다. 정성으로 자라나서 행복으로 채워지며, 오랜 세월 변함없이 자연이 선물하는 생명의 힘을 고스란히 전해주는 우리 쌀! 그 감동의 대장정이 지금 시작된다!",다큐멘터리,South Korea,Filma Pictures,https://image.tmdb.org/t/p/w500/iSBcAIpuxLkXy5DUAZGnxph2EG2.jpg,74,5.0,1,0.3679,홍태선,"Lee Geun-yi, Nam Ho-hyeon"
707172,축복의 집,축복의 집,2022-02-24,"아침에는 공장에서, 저녁에는 식당에서 일하는 해수는  어느 날, 먼 동네의 의사에게 시체검안서를 발급받는다.  그리고 병원과 집, 식당 등 여러 곳을 돌아다니며 온갖 서류 처리를 이어가는데...  불안한 표정에 말 한 마디 없는 해수의 수상한 계획,  과연 무사히 마칠 수 있을까?",드라마,South Korea,GoAndGo Film,https://image.tmdb.org/t/p/w500/e6RIzPv1CuJj5xOIcgSJZKdrzEc.jpg,79,8.333,3,0.5892,Park Hee-kwon,"안소요, Lee Kang-ji, 김재록, 이정은"
630215,매미소리,매미소리,2022-02-24,"매미소리만 들으면 곡소리를 내는 딸, '수남'. 곡소리 나는 초상집만 다니면 신명이 나는 아버지, '덕배'  최악의 죽음을 맞이하려는 딸과 최고의 죽음을 찾으려는 아버지  진도의 어느 뜨거운 여름날. 20년 만에 마주친 부녀의 듣그러운 불협화음 한 판이 울려 퍼진다!","드라마, 가족",South Korea,"Jayuro Pictures, Dreamfact Entertainment",https://image.tmdb.org/t/p/w500/Qn3o88QxPxbDAL0MSZY3wVQNDN.jpg,122,7.5,2,0.7839,Lee Chung-ryoul,"이양희, 주보비, Seo Yeon-woo, 허진"
1170857,컬러러쉬2,컬러러쉬2,2022-02-25,,"미스터리, 로맨스",,,https://image.tmdb.org/t/p/w500/yhk8eKyMre0vU95egkploLs6Hwr.jpg,120,8.0,1,0.3468,Park Sun-jae,"Yoo Jun, 한상혁, 연민지, 오유진"
1005050,물들여,물들여,2022-02-25,목숨이 걸린 하나의 그림을 사이에 둔 두 남자의 타임슬립 판타지 사극 로맨스 드라마,,,,https://image.tmdb.org/t/p/w500/8eUzRshjQFkOejuxY4qg06yBWxD.jpg,92,0.0,0,0.1154,,"Yoo Hyun Woo, Park Jun-hee, 김태정"
948640,둔덕 사돈처녀,둔덕 사돈처녀,2022-02-25,,"드라마, 로맨스",South Korea,,https://image.tmdb.org/t/p/w500/7SIdaCNr32aY6UftXLJhgiKGlDl.jpg,87,0.0,0,1.0211,Lee Si-young,"유정, Im Cho-hee, Ha Yeon, Cha Myung-Hoon"
948635,딸래미들,딸래미들,2022-02-25,,"드라마, 로맨스",South Korea,,https://image.tmdb.org/t/p/w500/3z0qyd4LupeXkpoFN9d2X2w798c.jpg,68,0.0,0,1.93,Sun-Woo Young,"Lee Chae-dam, 유정, 민도윤, 우열"
948632,에이아이 섹스호텔,에이아이 섹스호텔,2022-02-25,,"드라마, 로맨스",South Korea,,https://image.tmdb.org/t/p/w500/AgimCed3sTGkcNW5LiKUrb77EmN.jpg,65,0.0,0,1.1689,Park Seon-ho-II,"Lee Chae-dam, 유정, Ha Yeon, 우열"
1292839,밀레니얼 킬러,밀레니얼 킬러,2022-02-27,빚을 갚는 대신 살인 청부를 받은 정식. 그가 처리해야 할 사람은 자신과 처지가 비슷해 보이는 여자 재영이었다. 사람을 죽여본 적 없는 정식은 재영을 처리할 기회를 보며 쫓아 다니지만 실행에 옮기는 것이 쉽지는 않다.,,South Korea,,,32,0.0,0,0.0909,Shin Ji-su,조병규
1008539,"상어, 슬픈 포식자","상어, 슬픈 포식자",2022-02-28,코스타리카 코코스 섬에 서식하는 상어와 이를 보호하려는 사람들을 담은 다큐멘터리,,South Korea,,https://image.tmdb.org/t/p/w500/qu886UFDMJSdRy4seBcNBRiZMRS.jpg,67,0.0,0,0.0,Lee Tae-heon,Lee Na-gyung
956154,유산으로 남겨준 새엄마,유산으로 남겨준 새엄마,2022-03-02,아들… 가족끼리 이러면 안되는 거잖아…  젊은 새엄마와 살던 아버지가 죽고  의붓 아들과 살게 된 새엄마.  아들은 젊고 아름다운 새엄마를 여자로 보게 되는데…,,,,https://image.tmdb.org/t/p/w500/4wMsPLZAkfDOvh58gzz4WzZnlGX.jpg,91,0.0,0,0.1009,,
1006130,우리의 착한 이야기,우리의 착한 이야기,2022-03-03,,다큐멘터리,,,https://image.tmdb.org/t/p/w500/v2U9EKmrLNBm95fcyBJDHbKvzz7.jpg,18,0.0,0,0.0805,Sarah Park,
877427,소피의 세계,소피의 세계,2022-03-03,"우연히 여행 블로그 속에서 자신의 사진을 발견한 수영. 그곳에는 2년 전 만난 여행자 소피가 한국에서 머문 나흘의 기록이 있다. 수영은 소피의 일기를 통해 최악의 시기를 버티던 남편 종구와의 일상을 새롭게 바라본다. 그때는 알 수 없었던 감정과 사실이 이해될, 것도 같다.  소피가 써 내려간 세계 속에서 다투고 울고 웃었던 우리는 어떤 마음을 남겼을까?",드라마,South Korea,,https://image.tmdb.org/t/p/w500/sP88nCSrtMECoo3FP4D39ohifhP.jpg,113,5.7,3,0.1928,Lee Jae-han,"김새벽, 곽민규, Ana Ruggiero, 김우겸"
